brand_name,product_name,price,rating,ingredients,label
Dr. Jart,Cicapair Tiger Grass Color Correcting Treatment SPF 30,52.00,2,"Water, Centella Asiatica Leaf Water, Isononyl Isononanoate, Cyclopentasiloxane, Butylene Glycol, Dimethicone, Phenyl Trimethicone, Methyl Methacrylate Crosspolymer, Beeswax/Cire D'abeille, Glycerin, Diethylhexyl Carbonate, Polyglyceryl-3 Polyricinoleate, Niacinamide, Polymethylsilsesquioxane, Cyclohexasiloxane, Panthenol, Diglycerin, Iron Oxides, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Dimethicone/Vinyl Dimethi- Cone Crosspolymer, Isododecane, Ethylene/Methacrylate Copolymer, Cetearyl Alcohol, Polyglyceryl-2 Triisostearate, Aluminum Hydroxide, Stearic Acid, Disteardimonium Hectorite, Acrylates/Ammonium Methacrylate Copolymer, Sclerotium Gum, Sodium Benzoate, Acrylates/Dimethicone Copolymer, Hydrogen Dimethicone, Chromium Oxide Greens, Triethyl Citrate, Potassium Sorbate, Fragaria Vesca (Strawberry) Leaf Extract, Disodium EDTA, BHT, Alcohol, Asiaticoside, Adenosine, Triethoxycaprylylsilane, Lavandula Angustifolia (Lavender) Oil, Boron Nitride, Asiatic Acid, Madecassic Acid, Citrus Grandis (Grapefruit) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, 1, 2- Hexanediol, Anthemis Nobilis Flower Oil, Houttuynia Cordata Extract, Propanediol, Centella Asiatica Extract, Gentiana Lutea Root Extract, Artemisia Absinthium Extract, Achillea Millefolium Extract, Arnica Montana Flower Extract, Polysorbate 20, Aniba Rosodora (Rosewood) Wood Oil, Sodium Glycerophosphate, Selaginella Lepidophylla Extract, Potassium Magnesium Aspartate, Citric Acid, Calcium Gluconate, Madecassoside, Magnesium Gluconate, Centella Asiatica Meristem Cell Culture, Xanthan Gum, Titanium Dioxide, Zinc Oxide.",DM
Aveeno,Ultra-Calming Moisturizer SPF 30 Fragrance Free,14.99,3,"Active Ingredients: Titanium Dioxide 4.3 %, Zinc Oxide 3%. Inactive Ingredients: Water, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Glycerin, Styrene/Acrylates Copolymer, Isopropyl Myristate, Cetyl Dimethicone, Octyldodecyl Neopentanoate, Glyceryl Behenate, PEG-100 Stearate, Glyceryl Stearate, Ethylhexylglycerin, Polyhydroxystearic Acid, Caprylyl Glycol, Behenyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Xanthan Gum, Citric Acid, Methyldihydrojasmonate, Alumina, Benzyl Alcohol, Squalane, Arachidyl Glucoside, Dimethicone, Chlorphenesin, Triethoxycaprylylsilane, Dipropylene Glycol Dibenzoate, Chrysanthemum Parthenium Flower/Leaf/Stem Juice (Feverfew), PPG-15 Stearyl Ether Benzoate, Acrylates/Dimethicone Copolymer, Sodium Citrate, Polysorbate 60, Alpha-Isomethyl Ionone and Methyl Ionones, Ceramide NP, Avena Sativa Kernel Extract (Oat), Aluminum Stearate, Arachidyl Alcohol.",DM
Differin,Oil Control Moisturizer Broad Spectrum SPF 30,11.99,5,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%). Other: Allantoin, Aluminum Starch Octenylsuccinate, Caprylyl Glycol, Carbomer, Diisopropyl Sebacate, Dimethicone, Dimethiconol, Disodium EDTA, Glycerin, Glycyrrhetinic Acid, Hydoxypalmitoyl Sphinganine, Isopropyl Lauroyl Sarcosinate, Panthenol, Pentylene Glycol, Phenoxyethanol, Polymethyl Methacrylate, Polysorbate 61, Potassium Sorbate, Silica, Sodium Stearoyl Glutamate, Sucrose Tristearate, Tocopheryl Acetate, Triethanolamine, Water, Xanthan Gum, Zinc Gluconate",DM
Olay,Luminous Whip Face Moisturizer SPF 25,29.99,3,"Active Ingredients: Avobenzone 3.0%, Homosalate 8.0%, Octisalate 4.0%, Octocrylene 5.0%. Inactive Ingredients: Water, Tapioca Starch, Glycerin, Niacinamide, Dimethicone, Panthenol, Camellia Sinensis Leaf Extract, Sodium Polyacrylate Starch, Stearyl Alcohol, Caprylyl Glycol, Behenyl Alcohol, 1, 2-Hexanediol, Phenoxyethanol, Inositol, Cetyl Alcohol, Dimethiconol, PEG-100 Stearate, Polymethylsilsesquioxane, Fragrance, Cetearyl Glucoside, Cetearyl Alcohol, BHT, Disodium EDTA, Stearic Acid, Palmitic Acid, Zinc Gluconate, Magnesium Aspartate, Copper Gluconate.",DM
Olay,Regenerist Whip Face Moisturizer SPF 25,29.99,3,"Active Ingredients: Avobenzone 3.0%, Homosalate 8.0%, Octisalate 4.0%, Octocrylene 5.0%. Inactive Ingredients: Water, Tapioca Starch, Glycerin, Niacinamide, Dimethicone, Palmitoyl Pentapeptide-4, Sodium Hyaluronate, Panthenol, Sodium Polyacrylate Starch, Stearyl Alcohol, Caprylyl Glycol, Behenyl Alcohol, 1, 2-Hexanediol, Phenoxyethanol, Cetyl Alcohol, Dimethiconol, PEG-100 Stearate, Fragrance, Polymethylsilsesquioxane, Ceratonia Siliqua (Carob) Fruit Extract, Cetearyl Glucoside, Cetearyl Alcohol, Disodium EDTA, Stearic Acid, Palmitic Acid.",DM
Olay,Total Effects Whip Face Moisturizer SPF 25,29.99,3,"Active Ingredients: Avobenzone 3.0%, Homosalate 8.0%, Octisalate 4.0%, Octocrylene 5.0%. Inactive Ingredients: Water, Tapioca Starch, Glycerin, Niacinamide, Dimethicone, Panthenol, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Camellia Sinensis Leaf Extract, Sodium Polyacrylate Starch, Stearyl Alcohol, Caprylyl Glycol, Behenyl Alcohol, 1, 2-Hexanediol, Phenoxyethanol, Cetyl Alcohol, Dimethiconol, PEG-100 Stearate, Fragrance, Polymethylsilsesquioxane, Cetearyl Glucoside, Cetearyl Alcohol, BHT, Disodium EDTA, Stearic Acid, Palmitic Acid.",DM
Dove,DermaSeries Dry Skin Relief Replenishing Face Cream SPF 15,10.99,3,"Active Ingredients: Avobenzone (2.0%), Ensulizole (1.5%), Octisalate (5.0%), Octocrylene (1.3%). Inactive Ingredients: Water (Aqua), Glycerin, Stearic Acid, Glycol Stearate, PEG-100 Stearate, Dimethicone, Glyceryl Stearate, Phenoxyethanol, Carbomer, Caprylyl Glycol, Cetyl Alcohol, Xanthan Gum, Disodium EDTA, BHT, Stearamide AMP, Silk Amino Acids, Ascorbic Acid, Panthenol, Tocopheryl Acetate, Biotin, Niacinamide.",DM
Supergoop!,Unseen Sunscreen Broad Spectrum SPF 40,32.00,4,"Active: Avobenzone (3%), Homosalate (8%), Octinoxate (4.5%), Octisalate (5%). Other: Isododecane, Dimethicone Crosspolymer, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Isohexadecane, Dicaprylyl Carbonate, Meadowfoam Estolide, Polyester-8, Polymethylsilsesquioxane, Caprylic/Capric Triglyceride, Lithothamnion Calcareum Extract, Butyrospermum Parkii (Shea) Butter, Jojoba Esters, Diethylhexyl Syringylidenemalonate, Mannitol, Olibanum, Lecithin, Microcrystalline Cellulose, Diatomaceous Earth, Zinc Sulfate, Silica, Tocopherol.",DM
Supergoop!,Glow Stick Sunscreen SPF 50,25.00,4,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octinoxate 7.5%, Octisalate 5%. Inactive Ingredients: Caprylic/Capric Triglyceride, Octyldodecanol, Isododecane, Isohexadecane, Dicaprylyl Carbonate, C12-15 Alkyl Benzoate, Dibutyl Lauroyl Glutamide, Polyester-8, Dibutyl Ethylhexanoyl Glutamide, Diethylhexyl Syringylidenemalonate, Helianthus Annuus (Sunflower) Seed Oil, Pentaclethra Macroloba Seed Oil, Mauritia Flexuosa Fruit Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Calophyllum Inophyllum Seed Oil, Calendula Officinalis Extract, Tocopherol.",DM
Aveeno,Absolutely Ageless Leave-On Day Mask Lotion Broad Spectrum SPF 30,19.99,3,"Active: Avobenzone (1.5%), Homosalate (5%), Octisalate (4%), Octocrylene (6%). Other: Water, Caprylyl Methicone, Glycerin, Methyl Methacrylate Crosspolymer, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Chlorphenesin, Phenoxyethanol, Hexylresorcinol, Pentylene Glycol, Glyceryl Stearate, Polyacrylate-13, Steareth-21, Fragrance, Tocopheryl Acetate, Ascorbyl Glucoside, Polyisobutene, Maltodextrin, Disodium EDTA, Ilex Paraguariensis Leaf Extract, Sodium Hydroxide, Polysorbate 20, Butylene Glycol, Moringa Oleifera Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Peucedanum Graveolens (Dill) Extract, Xanthan Gum.",DM
Neutrogena,Hydro Boost Water Gel Lotion Sunscreen SPF 30,11.99,2,"Active: Avobenzone 1.5%, Homosalate 5%, Octisalate 4%, Octocrylene 6%. Inactive: Water, Glycerin, Diisopropyl Adipate, Caprylyl Methicone, Alcohol Denat., Dimethicone, Silica, Dicaprylyl Carbonate, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Polyurethane-62, Hydroxyacetophenone, Pentylene Glycol, Acylates/Dimethicone Copolymer, Fragrance, Phenoxyethanol, Glyceryl Stearate, Chlorphenesin, Dimethicone Crosspolymer, Tocopheryl Acetate, Disodium EDTA, Trideceth-6, Hydrolyzed Hyaluronic Acid, Sodium Hydroxide, Blue 1.",DM
Neutrogena,Hydro Boost Water Gel Lotion Sunscreen SPF 50,12.49,1,"Active: Avobenzone 2.7%, Homosalate 9%, Octisalate 5%, Octocrylene 9%, Oxybenzone 4.5%. Inactive: Water, Glycerin, Alcohol Denat., Caprylyl Methicone, Diisopropyl Adipate, Silica, Dicaprylyl Carbonate, Dimethicone, Polyurethane-62, Phenoxyethanol, Hydroxyacetophenone, Pentylene Glycol, Aluminum Starch Octenylsuccinate, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Acrylates/Dimethicone Copolymer, Glyceryl Stearate, Fragrance, Chlorphenesin, Menthyl Lactate, Tocopheryl Acetate, Disodium EDTA, Trideceth-6, Hydrolyzed Hyaluronic Acid, Sodium Hydroxide, Violet 2, Blue 1.",DM
Aveeno,Positively Radiant Sheer Daily Moisturizer SPF 30,14.99,2,"Active: Avobenzone 1.5%, Homosalate 5%, Octisalate 4%, Octocrylene 6%. Inactive: Water, Caprylyl Methicone, Glycerin, Methyl Methacrylate Crosspolymer, Glycine Soja (Soybean) Seed Extract, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Pentylene Glycol, Hydroxyacetophenone, Fragrance, Phenoxyethanol, Glyceryl Stearate, Polyacrylate-13, Chlorphenesin, Tocopheryl Acetate, Steareth-21, Polyisobutene, Disodium EDTA, Silica, Polysorbate 20, Sodium Hydroxide, Titanium Dioxide, Mica.",DM
CeraVe,Ultra-Light Moisturizing Lotion with Sunscreen SPF 30,17.99,4,"Active: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 2.7%. Inactive: Water, C12-15 Alkyl Benzoate, Glyceryl Stearate SE, Methyl Methacrylate Crosspolymer, Glycerin, Pentylene Glycol, Ceramide NP (Ceramide 3), Ceramide AP (Ceramide 6-II), Ceramide EOP (Ceramide 1), Photosphingosine, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Sodium Lauroyl Lactylate, Cholesterol, Xanthan Gum, Carbomer, Hydroxyacetophenone, Disodium EDTA, Citric Acid, Sodium Hyaluronate.",DM
Mary Kay,TimeWise Day Solution Sunscreen SPF 35,32.00,5,"Active Ingredients: Avobenzone 2%; Homosalate 10%; Octisalate 5%; Octocrylene 2%;Oxybenzone 4%. Inactive Ingredients: Water, Dimethicone, Butylene Glycol, Styrene/Acrylates Copolymer, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Glycerin, Ceteareth-25, Dimethicone Crosspolymer, Magnesium Aluminum Silicate, Acetyl Dipeptide-1 Cetyl Ester, Plankton Extract, Hydrolyzed Algin, Pentylene Glycol, Tocopheryl Acetate, Crithmum Maritimum Extract, Ascorbic Acid, Hydrogenated Lecithin, Hydroxyethylcellulose, Dipropylene Glycol Dibenzoate, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Disodium Ethylene Dicocamide PEG-15 Disulfate, Sorbic Acid, Caprylyl Glycol, PPG-15 Stearyl Ether Benzoate, Propylene Glycol, Xanthan Gum, Cyclopentasiloxane, PEG-75, PEG-150, PEG-8 Cetyl Dimethicone, PEG-4 Laurate, Laureth-3, Disodium EDTA, Ammonium Hydroxide, Iodopropynyl Butylcarbamate, Phenoxyethanol.",DM
Olay,Luminous Brightening and Protecting Lotion SPF 30,29.99,5,"Active: Avobenzone 3%, Homosalate 15%, Octisalate 5%, Octocrylene 2.6%, Oxybenzone 6% Inactive: Water, Glycerin, Polymethylsilsesquioxane, Niacinamide, Polyethylene, Pentylene Glycol, Palmitoyl Pentapeptide-4, Panthenol, Tocopheryl Acetate, Camellia Sinensis Leaf Extract, Allantoin, Carnosine, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Titanium Dioxide, Stearyl Alcohol, Behenyl Alcohol, Polyacrylamide, PEG-100 Stearate, Cetyl Alcohol, Methylparaben, Propylparaben, Fragrance, Ethylparaben, C13-14 Isoparaffin, Cetearyl Glucoside, Cetearyl Alcohol, Dimethiconol, Sodium Ascorbyl Phosphate, Citric Acid, BHT, Laureth-7, Disodium EDTA, Stearic Acid, Palmitic Acid, Iodopropynyl Butylcarbamate.",DM
Paula's Choice Skincare,MOISTURE BOOST Daily Restoring Complex with SPF 30,29.00,5,"Active: Avobenzone, 3.0%, Homosalate, 4.0%, Octisalate, 4.0%, Octocrylene, 2.0%, Oxybenzone, 3.0%. Inactive: Water (Aqua), C12-15 Alkyl Benzoate, Butylene Glycol, VP/Eicosene Copolymer, Sodium Cetearyl Sulfate, Cetearyl Alcohol, Dimethicone, Glyceryl Stearate, Methyl Glucose Sesquistearate, Sodium Ascorbyl Phosphate, Retinyl Palmitate, Tocopheryl Acetate, Tocopherol, Picea Abies (Spruce) Wood Extract, Aloe Barbadensis (Aloe) Leaf Juice, Titanium Dioxide, Bentonite, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Sodium Polyacrylate, Disodium EDTA, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.",DM
Olay,Regenerist Regenerating Lotion with Sunscreen Broad Spectrum SPF 50,25.99,5,"Active: Avobenzone 3%, Homosalate 15%, Octisalate 5%, Octocrylene 2.7%, Oxybenzone 6%. Inactive: Water, Glycerin, Polymethylsilsesquioxane, Niacinamide, Polyethylene, Pentylene Glycol, Palmitoyl Pentapeptide-4, Panthenol, Ascorbic Acid, Tocopheryl Acetate, Camellia Sinensis Leaf Extract, Allantoin, Carnosine, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Stearyl Alcohol, Behenyl Alcohol, PEG-100 Stearate, Cetyl Alcohol, Methylparaben, Fragrance, Propylparaben, Ethylparaben, Cetearyl Glucoside, Cetearyl Alcohol, Dimethiconol, Disodium EDTA, Stearic Acid, Palmitic Acid, Iodopropynyl Butylcarbamate.",DM
Clinique,Broad Spectrum SPF 30 Sunscreen Oil-Free Face Cream,26.50,5,"Active: Octinoxate (7.5%), Octisalate (4.5 %), Titanium Dioxide (4.6%), Zinc Oxide (5.0%). Other: Water, C12-15 Alkyl Benzoate, Caprylyl Methicone, Neopentyl Glycol Diheptanoate, Sucrose, Polyglyceryl-10 Pentastearate, Pentylene Glycol, Ethylhexyl Methoxycrylene, Dimethicone, Behenyl Alcohol, PEG-100 Stearate, Hydrogenated Lecithin, Butylene Glycol, Dipentaerythrityl Tri-Polyhydroxystearate, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Glycerin, Caffeine, Sodium RNA, Sodium Hyaluronate, Tocopheryl Acetate, Propylene Glycol Dicaprate, Isohexadecane, Helianthus Annuus (Sunflower) Seedcake, VP/Hexadecene Copolymer, Isostearic Acid, Sodium Stearoyl Lactylate, Polyhydroxystearic Acid, Silica, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Xanthan Gum, Polysorbate 80, Dimethicone Silylate, Polyethylene, Trisodium EDTA, BHT, Phenoxyethanol",DM
derma e,Natural Mineral Sunscreen Broad Spectrum SPF 30 Face,19.75,5,No Info,DM
Paula's Choice Skincare,RESIST Skin-Restoring Moisturizer SPF 50,33.00,5,"Active Ingredients: Avobenzone 3%; Homosalate 5%; Octinoxate 7.50%; Octisalate 5%; Oxybenzone 5% (sunscreen actives). Inactive Ingredients: Water (Aqua), Silica (opacifier and texture enhancer), Glycerin (hydration), Cetearyl Alcohol (texture enhancer), Dimethicone (hydration), Butylene Glycol, Pentylene Glycol (hydration), Potassium Cetyl Phosphate (emulsifier), Cyclopentasiloxane (hydration), Pyrus Malus (Apple) Fruit Extract (skin-restoring), VP/Eicosene Copolymer (texture enhancer), Butyrospermum Parkii (Shea) Butter (emollient), Allantoin (skin soothing), Niacinamide (skin-restoring), Tocopherol (vitamin E/antioxidant), Glycyrrhiza Glabra (Licorice) Root Extract (skin soothing), Aloe Barbadensis Leaf Juice (hydration, soothing), Atractylodes Macrocephala Root Powder (antioxidant), Avena Sativa (Oat) Kernel Extract (skin soothing), Coffea Arabica (Coffee) Seed Extract, Portulaca Oleracea Extract, Mahonia Aquifolium Root Extract, Diethylhexyl Syringylidenemalonate (antioxidants), Sarcosine, Capryloyl Glycine, Maltooligosyl Glucoside, Cetearyl Glucoside (skin softeners), Dimethiconol (texture enhancer), Acrylates/C10-30 Alkyl Acrylate Crosspolymer (stabilizer), Hydrogenated Starch Hydrolysate (hydration), Hexylene Glycol (texture enhancer), 4-T-Butylcyclohexanol (emollient), Glyceryl Stearate, PEG-100 Stearate (texture enhancers), Sodium Hydroxide (pH adjuster), Xanthan Gum (stabilizer), Disodium EDTA (chelating agent), Phenoxyethanol, Caprylyl Glycol (preservatives), Ethylhexylglycerin (skin softening).",DM
e.l.f. Cosmetics,Beauty Shield SPF 50 Skin Shielding Moisturizer,12.00,3,"Active: Titanium Dioxide (11%), Octinoxate (7.5%), Octocrylene (5%), Octisalate (5%), Oxybenzone (4%). Other: Water, Cyclopentasiloxane, Isododecane, C12-15 Alkyl Benzoate, Silica, Phenyl Trimethicone, Butyloctyl Salicylate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Phenethyl Benzoate, Dimethicone, VP/Hexadecene Copolymer, Sodium Chloride, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone/PEG-10/15 Crosspolymer, Cetyl PEG/PPG-10/1 Dimethicone, Disteardimonium Hectorite, Propylene Carbonate, Bisabolol, Ascorbyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Daucus Carota Sativa (Carrot) Seed Oil, Beta-Carotene, Disodium EDTA, Triethoxycaprylylsilane, Talc, Alumina, Caprylyl Glycol, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum). May Contain: Iron Oxides (CI 77491, CI Dioxide (CI 77891)",DM
Drunk Elephant,Umbra Sheer Physical Defense SPF 30,34.00,5,"Active Ingredient: Zinc Oxide 20%. Ingredients: Water (Aqua), Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Glycerin, ?Pentylene Glycol, Steareth-2, Propanediol, Steareth-21, Polyhydroxystearic Acid, Cetearyl Alcohol, Silica, Sclerocarya Birrea Seed Oil, Aloe Barbadensis Leaf Extract, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Helianthus Annuus (Sunflower) Sprout Extract, Vitis Vinifera (Grape) Juice Extract, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Tocopherol, Sea Water, Acetyl Glucosamine, ?Cetearyl Glucoside, Sodium Stearoyl Glutamate, Tetrahexyldecyl Ascorbate, ?Glycine, Sucrose, Lecithin, Triethoxycaprylylsilane, ?Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Caprylhydroxamic Acid, Mica, Caprylyl Glycol, Phenoxyethanol, ? Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).",DM
Eucerin,Daily Protection Face Lotion Broad Spectrum SPF 30,7.49,4,No Info,DM
Glossier,Invisible Shield Daily Sunscreen + SPF 35,25.00,3,"Active: Avobenzone (3%), Homosalate (6%), Octisalate (5%). Other: Water, Butyloctyl Salicylate, Dipropylene Glycol, Methyl Trimethicone, Biosaccharide Gum-4, Caprylyl Methicone, Propanediol, Bis-Ethylhexyl Hydroxydimethoxy Benzylmalonate, Betaine, Acrylates Copolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Phenoxyethanol, Hydrolyzed Wheat Protein/PVP Crosspolymer, Dibutyl Lauroyl Glutamide, Dibutyl Ethylhexanoyl Glutamide, Citrus Aurantium Dulcis (Orange) Peel Oil, Dipotassium Glycyrrhizate, Carbomer, Tocopheryl Acetate, Aminomethyl Propanol, Butylene Glycol, Hippophae Rhamnoides Fruit Extract, Disodium EDTA, Pentylene Glycol, Aloe Barbadensis Leaf Extract, Silica, Bioflavonoids, Potassium Sorbate, Hydroxyphenyl Propamidobenzoic Acid, Brassica Oleracea Italica (Broccoli) Extract, Ethylhexylglycerin, Camellia Sinensis Leaf Extract, Ascorbyl Palmitate.",DM
Drunk Elephant,Umbra Tinte Physical Daily Defense SPF 30,36.00,5,"Active Ingredient: Zinc Oxide 20%. Inactive Ingredients: Water (Aqua), Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Glycerin, Pentylene Glycol, Steareth-2, Propanediol, Steareth-21, Polyhydroxystearic Acid, Cetearyl Alcohol, Silica, Sclerocarya Birrea Seed Oil, Aloe Barbadensis Leaf Extract, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Helianthus Annuus (Sunflower) Sprout Extract, Vitis Vinifera (Grape) Juice Extract, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Tocopherol, Sea Water, Acetyl Glucosamine, Cetearyl Glucoside, Sodium Stearoyl Glutamate, Tetrahexyldecyl Ascorbate, Glycine, Sucrose, Sodium C1416 Olefin Sulfonate, Lecithin, Triethoxycaprylylsilane, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Caprylhydroxamic Acid, Mica, Caprylyl Glycol, Phenoxyethanol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",DM
philosophy,take a deep breath oil-free oxygenating gel cream spf 30,37.00,3,"Active Ingredients: Avobenzone (2.7%), Octinoxate (6.74%), Octocrylene (2%); Inactive Ingredients: Water, C12-15 Alkyl Benzoate, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Gluconolactone, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Aluminum Starch Octenylsuccinate, Cyclohexasiloxane, Ammonium Acryloyldimethyltaurate/VP Copolymer, Benzyl Alcohol, Hydrogenated Lecithin, Cetyl Alcohol, Polysorbate 80, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Bisabolol, Hydrolyzed Soy Protein, Caprylic/Capric Triglyceride, Sodium Benzoate, Choleth-24, Ceteth-24, Caffeine, Fragrance, Sodium Hydroxide, Polyacrylamide, Silica, C13-14 Isoparaffin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ruby Powder, Tocopheryl Acetate, Disodium EDTA, Mica, Laureth-7, Adenosine, Yeast Extract, PEG-8, Phenoxyethanol, Ectoin, Calcium Gluconate, Biosaccharide Gum-1, Glycerin, Tocopherol, Glucosyl Hesperidin, BHT, Lecithin, Alcohol, Alteromonas Ferment Extract, Hordeum Vulgare Extract, Dimethylmethoxy Chromanol, Ascorbyl Palmitate, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Ethylhexylglycerin, Pongamia Pinnata Seed Extract, Angelica Archangelica Root Extract, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Sorbic Acid, Ascorbic Acid, Farnesol, Caprylyl Glycol, Sclerotium Gum, Titanium Dioxide, FD&C Yellow No. 5, FD&C Blue No. 1.",DM
Murad,City Skin Age Defense Broad Spectrum SPF 50 Mineral Sunscreen,65.00,5,"Active Ingredients: Titanium Dioxide 2.7%, Zinc Oxide 10.0%; Inactive Ingredients: Water (Aqua), Cyclopentasiloxane, Dimethicone, Glycerin, C12-15 Alkyl Benzoate, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Polyurethane-35, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Polymethylsilsesquioxane, Avena Sativa (Oat) Kernel Extract, Xanthophyll, Retinyl Palmitate, Ascorbic Acid, Bisabolol, Hydrolyzed Jojoba Esters, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Biosaccharide Gum-4, Hydroxyphenyl Propamidobenzoic Acid, Silica, Tapioca Starch, Sucrose, Pentylene Glycol, Butylene Glycol, Stearic Acid, Dimethicone/PEG-10/15 Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, PEG-8 Dimethicone, Octyldodecanol, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Aluminum Hydroxide, PEG/PPG-18/18 Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Ethylhexylglycerin, Iron Oxides (CI 77491)",DM
